Barcode,Product_Name,Category,Sugar_g_per_100g,Fat_g_per_100g,Sodium_mg_per_100g,Protein_g_per_100g,Additives,Ingredient_Text,Ingredient_Sentiment,Health_Score,Health_Label
8907517240837,Real Mixed Fruit,Beverage,34.4,2.3,118,13.5,E200,"vitamin, fiber, turmeric, quinoa, fructose, refined oil, cumin, corn syrup, sugar",Unhealthy,71,Moderate
8905620264286,ZeroSugar Soda,Beverage,100.0,2.2,19,0.0,E296,"garlic, black pepper, glucose, natural, tamarind",Unhealthy,0,Unhealthy
8905444183167,Horlicks Classic Malt,Beverage,8.4,0.6,194,6.6,E150d,"stabilizer, fiber, black pepper, trans fat, quinoa, tamarind, artificial color",Unhealthy,83,Healthy
8907109668527,Saffola Oats,Breakfast,28.9,3.6,224,10.2,E220,"clove, glucose, hing, whey protein, cardamom",Unhealthy,64,Moderate
8901343082022,OatCrunch Cookies,Snack,3.9,17.6,336,17.7,E120,"whey protein, jaggery, fructose, invert sugar",Unhealthy,95,Healthy
8908999557308,OatCrunch Cookies,Snack,14.7,23.8,527,6.1,E110,"protein, invert sugar, ginger, trans fat, coriander",Unhealthy,34,Unhealthy
8903077788648,Too Yumm Multigrain Chips,Snack,32.9,27.7,533,7.2,E110,"brown rice, stabilizer, fructose, chia, honey, walnuts, emulsifier",Unhealthy,9,Unhealthy
8904418137941,Quaker Oats,Breakfast,21.6,11.1,345,6.5,E500,"whole grain, honey, corn syrup, cardamom, trans fat, clove, hing, millets, oats",Healthy,59,Moderate
8900948823355,ZeroSugar Soda,Beverage,41.9,0.0,41,2.1,E200,"tamarind, artificial flavor, ginger, sugar, natural, salt",Unhealthy,40,Unhealthy
8900750170518,Kellogg's Corn Flakes,Breakfast,18.9,10.7,413,9.5,E296,"corn syrup, whole grain, emulsifier, preservative, fiber, peanuts, artificial color, turmeric",Unhealthy,58,Moderate
8902667951422,EnergyPlus Drink,Beverage,0.0,0.1,13,0.0,E120,"millets, whey protein, natural, honey, ginger, artificial color",Healthy,99,Healthy
8902569255108,Paper Boat Aam Panna,Beverage,0.0,1.0,10,0.0,E296,"emulsifier, millets, maltodextrin, turmeric, oats",Unhealthy,90,Healthy
8905558395156,Bingo Tedhe Medhe,Snack,3.4,20.9,194,4.4,E500,"refined oil, corn syrup, fiber, turmeric, stabilizer, sugar, vitamin, glucose",Unhealthy,67,Moderate
8905457024078,Bingo Tedhe Medhe,Snack,1.1,25.1,560,4.3,E102,"fructose, palm oil, preservative, black pepper, peanuts, maltodextrin",Unhealthy,44,Unhealthy
